Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1000944	; Ribosomal_L1	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; 50S ribosomal protein L1 [rplA].	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; (Full) ribosomal protein, L1p/L1a/L10e/organellar L1 types		; Ribosomal protein L1p/L10e family		; Ribosomal protein L1 signature.				; Ribosomal protein L1	;  ribosomal protein uL1
V1491685	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase-like; Enolase superfamily	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site			; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, C-terminal TIM barrel domain ; Enolase, N-terminal domain 	; Enolase C-terminal domain-like; Enolase N-terminal domain-like	;  phosphopyruvate hydratase
V1000079	; TOP4c	; Arginine repressor C-terminal-like domain; DNA gyrase, subunit A; DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain	; GyrA/ParC C-terminal domain-like ; Topoisomerase II; Topoisomerase II	; DNA gyrase subunit A [gyrA].	; Arginine repressor C-terminal-like domain; DNA gyrase, subunit A; DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel; DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta; DNA topoisomerase, type IIA, subunit A/C-terminal; DNA topoisomerase, type IIA-like domain				; DNA gyrase C-terminal domain, beta-propeller; DNA gyrase/topoisomerase IV, subunit A					; DNA Topoisomerase IV	; GyrA/ParC C-terminal domain-like; Type II DNA topoisomerase	;  DNA gyrase, A subunit
V1000845	; SIS_PGI_1; SIS_PGI_2	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1	; Glucose-6-phosphate isomerase [pgi].	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site			; Glucose-6-phosphate isomerase signature	; Phosphoglucose isomerase		; Phosphoglucose isomerase signature 1.; Phosphoglucose isomerase signature 2.	; Glucose-6-phosphate isomerase family profile.			; SIS domain	
V1576144		; Protein translocase subunit SecY; SecY conserved site; SecY subunit domain; SecY/SEC61-alpha family	; Preprotein translocase SecY subunit domain	; Protein translocase subunit SecY [secY].	; Protein translocase subunit SecY; SecY conserved site; SecY subunit domain; SecY/SEC61-alpha family		; (Full/Desc.) preprotein translocase Sec, SecY/Sec61-alpha subunit	; Preprotein translocase SecY subunit signature	; SecY translocase		; Protein secY signature 1.; Protein secY signature 2.				; Preprotein translocase SecY subunit	;  preprotein translocase, SecY subunit
V1073967	; Ribosomal_L10	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P		; 50S ribosomal protein L10 [rplJ].	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P				; Ribosomal protein L10	; BETA-DEFENSIN ANTIBIOTIC PRECURSOR ANTIMICROBIAL DEFENSIN BETA SIGNAL DEFENSIN BD-32 DEFB-32	; Ribosomal protein L10 signature.				; Ribosomal protein L10-like	
V1306539	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site				; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1000040	; RNR_III	; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic			; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic				; ATP cone domain; Anaerobic ribonucleoside-triphosphate reductase		; Glycine radical domain signature.	; ATP-cone domain profile.; Glycine radical domain profile.			; PFL-like glycyl radical enzymes	;  anaerobic ribonucleoside-triphosphate reductase
V1000075		; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup		; Ribonuclease P protein component [rnpA].	; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; Ribonuclease P	; P RIBONUCLEASE COMPONENT HYDROLASE RNASE C5 RNASEP RNA-BINDING PROCESSING ENDONUCLEASE					; Ribosomal protein S5 domain 2-like	;  ribonuclease P protein component
V1464170	; F1_ATPase_alpha	; ATP synthase subunit alpha-like domain; ATP synthase, F1 complex, alpha subunit; ATP synthase, F1 complex, alpha subunit nucleotide-binding domain; ATP synthase, alpha subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases	; ATP synthase subunit alpha [atpA].	; ATP synthase subunit alpha-like domain; ATP synthase, F1 complex, alpha subunit; ATP synthase, F1 complex, alpha subunit nucleotide-binding domain; ATP synthase, alpha subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase		; (Full) ATP synthase subunit alpha		; ATP synthase alpha/beta chain, C terminal domain; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.				; C-terminal domain of alpha and beta subunits of F1 ATP synthase; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, alpha subunit
V1000547	; ABC_MalK_N	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2	; P-loop containing nucleotide triphosphate hydrolases; Nucleic acid-binding proteins		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2				; ABC transporter; TOBE domain		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; MOP-like; P-loop containing nucleoside triphosphate hydrolases	
V1043485	; KOW_RPL26	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L24 [rplX].	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain				; KOW motif; Ribosomal proteins 50S L24/mitochondrial 39S L24		; Ribosomal protein L24 signature.			; KOW (Kyprides, Ouzounis, Woese) motif.	; Translation proteins SH3-like domain	;  ribosomal protein uL24
V1167440		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; L-2-Hydroxyisocaproate Dehydrogenase		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain			; Glycosyl hydrolase family 4 signature	; Family 4 glycosyl hydrolase; Family 4 glycosyl hydrolase C-terminal domain						; NAD(P)-binding Rossmann-fold domains; LDH C-terminal domain-like	
V1033869	; EF_Tu	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  small GTP-binding protein domain
V1000080	; bS6	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6		; 30S ribosomal protein S6 [rpsF].	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6				; Ribosomal protein S6						; Ribosomal protein S6	;  ribosomal protein bS6
V1547338	; cpn10	; GroES chaperonin family; GroES-like	; 10 Kd Chaperonin	; 10 kDa chaperonin [groS].	; GroES chaperonin family; GroES-like			; 10kDa chaperonin signature	; Chaperonin 10 Kd subunit					; Chaperonin 10 Kd subunit	; GroES-like	
V1430882		; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain				; NlpC/P60 family						; Cysteine proteinases	
V1000627	; HDc	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal	; Hypothetical protein af1432	; Ribonuclease Y [rny].	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal				; Domain of unknown function (DUF3552); HD domain; KH domain			; Type-1 KH domain profile.		; K homology RNA-binding domain; Metal dependent phosphohydrolases with conserved 'HD' motif.	; Eukaryotic type KH-domain (KH-domain type I); HD-domain/PDEase-like	;  HDIG domain;  ribonuclease Y
V1000841		; ATPase, OSCP/delta subunit; ATPase, OSCP/delta subunit, conserved site; F1F0 ATP synthase OSCP/delta subunit, N-terminal domain	; N-terminal domain of the delta subunit of the F1F0-ATP synthase	; ATP synthase subunit delta [atpD].	; ATPase, OSCP/delta subunit; ATPase, OSCP/delta subunit, conserved site; F1F0 ATP synthase OSCP/delta subunit, N-terminal domain			; ATP synthase delta subunit signature	; ATP synthase delta (OSCP) subunit		; ATP synthase delta (OSCP) subunit signature.				; N-terminal domain of the delta subunit of the F1F0-ATP synthase	;  ATP synthase F1, delta subunit
V1574099		; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit			; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit	; consensus disorder prediction			; PTS system sorbose-specific iic component			; PTS_EIIC type-4 domain profile.				
V1016072		; Replication gene A protein			; Replication gene A protein				; Bacteriophage replication gene A protein (GPA)	; A GPA METAL-BINDING DNA-BINDING ENDONUCLEASE ZINC-FINGER ZINC HYDROLASE NUCLEASE INITIATION						
V1519450		; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II	; Aldolase class I		; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II				; Fructose-bisphosphate aldolase class-II						; Aldolase	
V1000003		; Ribosomal protein L17		; 50S ribosomal protein L17 [rplQ].	; Ribosomal protein L17				; Ribosomal protein L17		; Ribosomal protein L17 signature.				; Prokaryotic ribosomal protein L17	;  ribosomal protein bL17
V1439186		; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L19 [rplS].	; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; (Full) ribosomal protein L19	; Ribosomal protein L19 signature	; Ribosomal protein L19		; Ribosomal protein L19 signature.				; Translation proteins SH3-like domain	;  ribosomal protein bL19
V1203355	; DnaJ; DnaJ_C; DnaJ_zf	; Chaperone DnaJ; Chaperone DnaJ, C-terminal; DnaJ domain; DnaJ domain, conserved site; HSP40/DnaJ peptide-binding; Heat shock protein DnaJ, cysteine-rich domain	; DnaJ/Hsp40 cysteine-rich domain; Urease metallochaperone UreE; Urease metallochaperone UreE; Urease metallochaperone UreE	; Chaperone protein DnaJ [dnaJ].	; Chaperone DnaJ; Chaperone DnaJ, C-terminal; DnaJ domain; DnaJ domain, conserved site; HSP40/DnaJ peptide-binding; Heat shock protein DnaJ, cysteine-rich domain			; DnaJ domain signature	; DnaJ C terminal domain; DnaJ central domain; DnaJ domain		; Nt-dnaJ domain signature.	; Zinc finger CR-type profile.; dnaJ domain profile.		; DnaJ molecular chaperone homology domain	; HSP40/DnaJ peptide-binding domain; Chaperone J-domain; HSP40/DnaJ peptide-binding domain; HSP40/DnaJ peptide-binding domain; DnaJ/Hsp40 cysteine-rich domain	;  chaperone protein DnaJ
V1006020		; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; Ribosomal protein L2; Nucleic acid-binding proteins	; 50S ribosomal protein L2 [rplB].	; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; consensus disorder prediction	; (Full) ribosomal protein, L2p/L2a/L8e/organellar L2 types		; Ribosomal Proteins L2, C-terminal domain; Ribosomal Proteins L2, RNA binding domain		; Ribosomal protein L2 signature.			; Ribosomal Proteins L2, RNA binding domain; Ribosomal Proteins L2, C-terminal domain	; Nucleic acid-binding proteins; Translation proteins SH3-like domain	;  ribosomal protein uL2
V1852039		; DNA-directed RNA polymerase subunit delta; HB1/Asxl, restriction endonuclease HTH domain		; Probable DNA-directed RNA polymerase subunit delta [rpoE].	; DNA-directed RNA polymerase subunit delta; HB1/Asxl, restriction endonuclease HTH domain	; consensus disorder prediction			; HB1, ASXL, restriction endonuclease HTH domain							;  DNA-directed RNA polymerase delta subunit
V1000821	; GH25_Cpl1-like	; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site				; Glycosyl hydrolases family 25		; Glycosyl hydrolases family 25 active sites signature.			; Glycosyl hydrolases family 25; Glycosyl hydrolases family 25	; (Trans)glycosidases	
