Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1000500	; BRCT; LIGANc	; BRCT domain; Helix-hairpin-helix DNA-binding motif, class 1; NAD-dependent DNA ligase; NAD-dependent DNA ligase, N-terminal; NAD-dependent DNA ligase, OB-fold; NAD-dependent DNA ligase, active site; NAD-dependent DNA ligase, adenylation; NAD-dependent DNA ligase, conserved site; Nucleic acid-binding, OB-fold; RuvA domain 2-like; Zinc-finger, NAD-dependent DNA ligase C4-type	; Nucleic acid-binding proteins; Helix hairpin bin; DNA ligase/mRNA capping enzyme; 5' to 3' exonuclease; 5' to 3' exonuclease	; DNA ligase [ligA].	; BRCT domain; Helix-hairpin-helix DNA-binding motif, class 1; NAD-dependent DNA ligase; NAD-dependent DNA ligase, N-terminal; NAD-dependent DNA ligase, OB-fold; NAD-dependent DNA ligase, active site; NAD-dependent DNA ligase, adenylation; NAD-dependent DNA ligase, conserved site; Nucleic acid-binding, OB-fold; RuvA domain 2-like; Zinc-finger, NAD-dependent DNA ligase C4-type		; (Full) DNA ligase (NAD), LigA type		; BRCA1 C Terminus (BRCT) domain; Helix-hairpin-helix motif; NAD-dependent DNA ligase C4 zinc finger domain; NAD-dependent DNA ligase OB-fold domain; NAD-dependent DNA ligase adenylation domain		; NAD-dependent DNA ligase signature 1.; NAD-dependent DNA ligase signature 2.	; BRCT domain profile.		; Ligase N family; Helix-hairpin-helix DNA-binding motif class 1; Helix-hairpin-helix DNA-binding motif class 1; Helix-hairpin-helix DNA-binding motif class 1; breast cancer carboxy-terminal domain	; BRCT domain; DNA ligase/mRNA capping enzyme, catalytic domain; RuvA domain 2-like; Nucleic acid-binding proteins	;  DNA ligase, NAD-dependent
V1000040	; RNR_III	; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic			; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic				; ATP cone domain; Anaerobic ribonucleoside-triphosphate reductase		; Glycine radical domain signature.	; ATP-cone domain profile.; Glycine radical domain profile.			; PFL-like glycyl radical enzymes	;  anaerobic ribonucleoside-triphosphate reductase
V1000527	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases; Translation factors	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G, domain IV; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; Translation proteins; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1162881	; PGM2	; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III	; Major birch pollen allergen Bet v 1; Alpha-D-Glucose-1; Alpha-D-Glucose-1; Alpha-D-Glucose-1		; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III				; Phosphoglucomutase/phosphomannomutase, C-terminal domain; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III						; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, C-terminal domain; Phosphoglucomutase, C-terminal domain; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains	
V1592983		; Rib/alpha/Esp surface antigen			; Rib/alpha/Esp surface antigen				; Rib/alpha-like repeat							;  Rib/alpha/Esp surface antigen repeat
V1458257		; DNA methylase, adenine-specific; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; DNA methylase, adenine-specific; S-adenosyl-L-methionine-dependent methyltransferase				; N-6 DNA Methylase						; S-adenosyl-L-methionine-dependent methyltransferases	
V1000129	; BipA_TypA_C; BipA_TypA_II; TypA_BipA	; Elongation factor G, III-V domain; GTP-binding protein TypA; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; bipa protein; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases; Translation factors		; Elongation factor G, III-V domain; GTP-binding protein TypA; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases; Translation proteins	;  GTP-binding protein TypA/BipA;  small GTP-binding protein domain
V1852053	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1420563	; HATPase_c; TOPRIM_TopoIIA_GyrB; TopoII_Trans_DNA_gyrase	; DNA gyrase B subunit, C-terminal; DNA gyrase, subunit B; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA, subunit B, domain 2; DNA topoisomerase, type IIA-like domain; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Toprim domain		; DNA gyrase subunit B [gyrB].	; DNA gyrase B subunit, C-terminal; DNA gyrase, subunit B; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA, subunit B, domain 2; DNA topoisomerase, type IIA-like domain; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Toprim domain			; DNA gyrase subunit B signature; DNA topoisomerase II family signature	; DNA gyrase B; DNA gyrase B subunit, carboxyl terminus; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase; Toprim domain		; DNA topoisomerase II signature.	; Toprim domain profile.		; Histidine kinase-like ATPases; TopoisomeraseII	; Ribosomal protein S5 domain 2-like; Type II DNA topoisomerase; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	;  DNA gyrase, B subunit
V1420585	; M3B_PepF_3	; Metallopeptidase, catalytic domain; Oligopeptidase F, N-terminal domain; Peptidase M3A/M3B catalytic domain; Peptidase M3B, oligoendopeptidase F	; Collagenase (Catalytic Domain); putative peptidase helix hairpin domain like		; Metallopeptidase, catalytic domain; Oligopeptidase F, N-terminal domain; Peptidase M3A/M3B catalytic domain; Peptidase M3B, oligoendopeptidase F				; Oligopeptidase F; Peptidase family M3						; Metalloproteases ("zincins"), catalytic domain	;  oligoendopeptidase F
V1000638		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain				; Putative sugar-binding domain						; Winged helix DNA-binding domain; NagB/RpiA/CoA transferase-like	
V1594651	; M20_peptT	; ArgE/DapE/ACY1/CPG2/YscS, conserved site; Peptidase M20; Peptidase M20, dimerisation domain; Peptidase M20B, tripeptide aminopeptidase	; Zn peptidases; Zn peptidases		; ArgE/DapE/ACY1/CPG2/YscS, conserved site; Peptidase M20; Peptidase M20, dimerisation domain; Peptidase M20B, tripeptide aminopeptidase		; (Full) peptidase T		; Peptidase dimerisation domain; Peptidase family M20/M25/M40		; ArgE / dapE / ACY1 / CPG2 / yscS family signature 1.; ArgE / dapE / ACY1 / CPG2 / yscS family signature 2.				; Bacterial exopeptidase dimerisation domain; Zn-dependent exopeptidases; Zn-dependent exopeptidases	;  peptidase T
V1295196		; Cell division protein FtsA; SHS2 domain inserted in FtsA	; Actin; Chain A	; Cell division protein FtsA [ftsA].	; Cell division protein FtsA; SHS2 domain inserted in FtsA	; consensus disorder prediction	; (Full) cell division protein FtsA		; Cell division protein FtsA; SHS2 domain inserted in FTSA					; Cell division protein FtsA	; Actin-like ATPase domain; Actin-like ATPase domain	;  cell division protein FtsA
V1000090		; Purine permease PbuG-like; Xanthine/uracil/vitamin C permease			; Purine permease PbuG-like; Xanthine/uracil/vitamin C permease		; (Full) guanine/hypoxanthine permease		; Permease family							
V1464441	; Anticodon_Ia_Val; ValRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2	; Valine--tRNA ligase [valS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm			; Valyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Valyl tRNA synthetase tRNA binding arm; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; ValRS/IleRS/LeuRS editing domain; Nucleotidylyl transferase; Nucleotidylyl transferase; tRNA-binding arm	;  valine--tRNA ligase
V1000168	; Anticodon_Ia_Ile_BEm; IleRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	; Isoleucyl-tRNA Synthetase; Domain 1; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 2	; Isoleucine--tRNA ligase [ileS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain			; Isoleucyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Nucleotidylyl transferase; Nucleotidylyl transferase; ValRS/IleRS/LeuRS editing domain	;  isoleucine--tRNA ligase
V1000886		; Solute-binding family 1, conserved site	; Periplasmic binding protein-like II		; Solute-binding family 1, conserved site				; Bacterial extracellular solute-binding protein		; Bacterial extracellular solute-binding proteins, family 1 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1000004	; RNAP_alpha_NTD	; DNA-directed RNA polymerase, RBP11-like dimerisation domain; DNA-directed RNA polymerase, RpoA/D/Rpb3-type; DNA-directed RNA polymerase, alpha subunit; DNA-directed RNA polymerase, insert domain; RNA polymerase, alpha subunit, C-terminal	; 5' to 3' exonuclease; RNA Polymerase Alpha Subunit; Chain A	; DNA-directed RNA polymerase subunit alpha [rpoA].	; DNA-directed RNA polymerase, RBP11-like dimerisation domain; DNA-directed RNA polymerase, RpoA/D/Rpb3-type; DNA-directed RNA polymerase, alpha subunit; DNA-directed RNA polymerase, insert domain; RNA polymerase, alpha subunit, C-terminal				; Bacterial RNA polymerase, alpha chain C terminal domain; RNA polymerase Rpb3/Rpb11 dimerisation domain; RNA polymerase Rpb3/RpoA insert domain	; RNA POLYMERASE ALPHA DNA-DIRECTED SUBUNIT CHAIN NUCLEOTIDYLTRANSFERASE TRANSFERASE TRANSCRIPTION TRANSCRIPTASE				; RNA polymerases D	; C-terminal domain of RNA polymerase alpha subunit; Insert subdomain of RNA polymerase alpha subunit; RBP11-like subunits of RNA polymerase; RBP11-like subunits of RNA polymerase	;  DNA-directed RNA polymerase, alpha subunit
V1552751	; TGS_YchF_C; YchF	; Beta-grasp domain; Domain of unknown function DUF933; GTP binding domain; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase; Ribosome-binding ATPase YchF/Obg-like ATPase 1; TGS-like; TGS-like domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; TGS-like domain	; Ribosome-binding ATPase YchF [ychF].	; Beta-grasp domain; Domain of unknown function DUF933; GTP binding domain; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase; Ribosome-binding ATPase YchF/Obg-like ATPase 1; TGS-like; TGS-like domain		; (Full) GTP-dependent nucleic acid-binding protein, EngD type	; GTP1/OBG GTP-binding protein family signature	; 50S ribosome-binding GTPase; Protein of unknown function (DUF933)			; OBG-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases; TGS-like	;  GTP-binding protein YchF
