Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1032309	; GroEL	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GROEL; GroEL; GROEL	; 60 kDa chaperonin [groL].	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; 60kDa chaperonin signature	; TCP-1/cpn60 chaperonin family		; Chaperonins cpn60 signature.				; GroEL equatorial domain-like; GroEL equatorial domain-like; GroEL apical domain-like; GroEL-intermediate domain like	;  chaperonin GroL
V1033306		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; FKBP-like; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like	;  trigger factor
V1047264	; DPS	; DNA-binding protein Dps; DNA-binding protein Dps, conserved site; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain			; DNA-binding protein Dps; DNA-binding protein Dps, conserved site; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain		; (Full/Desc.) ferritin-like protein, Dps type	; Helicobacter neutrophil-activating protein A family signature	; Ferritin-like domain		; Dps protein family signature 1.				; Ferritin-like	
V1886198		; Glutamine synthetase, catalytic domain; Glutamine synthetase/guanido kinase, catalytic domain	; Glutamine synthetase/guanido kinase		; Glutamine synthetase, catalytic domain; Glutamine synthetase/guanido kinase, catalytic domain				; Glutamine synthetase, catalytic domain						; Glutamine synthetase/guanido kinase	
V1032750	; RPS2	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1; Helix hairpin bin	; 30S ribosomal protein S2 [rpsB].	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain			; Ribosomal protein S2 signature	; Ribosomal protein S2		; Ribosomal protein S2 signature 1.; Ribosomal protein S2 signature 2.				; Ribosomal protein S2	;  ribosomal protein uS2
V1552800	; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1033740		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain				; Putative sugar-binding domain						; Winged helix DNA-binding domain; NagB/RpiA/CoA transferase-like	
V1032342	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D; P-loop containing nucleotide triphosphate hydrolases	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of alpha and beta subunits of F1 ATP synthase; C-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, beta subunit
V1148992		; MerR-type HTH domain; Putative DNA-binding domain			; MerR-type HTH domain; Putative DNA-binding domain				; MerR family regulatory protein						; Putative DNA-binding domain	
V1046993		; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast		; ATP synthase subunit b [atpF].	; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast				; ATP synthase B/B' CF(0)							;  ATP synthase F0, B subunit
V1032751	; UBA_EF-Ts	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like	; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; DNA helicase RuvA subunit	; Elongation factor Ts [tsf].	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like				; Elongation factor TS		; Elongation factor Ts signature 1.; Elongation factor Ts signature 2.				; Elongation factor Ts (EF-Ts), dimerisation domain; Elongation factor Ts (EF-Ts), dimerisation domain; UBA-like; Elongation factor Ts (EF-Ts), dimerisation domain	;  translation elongation factor Ts
V1032792	; GFAT; SIS_GlmS_GlmD_1; SIS_GlmS_GlmD_2	; Glucosamine-fructose-6-phosphate aminotransferase, isomerising; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Sugar isomerase (SIS)	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1; Glutamine Phosphoribosylpyrophosphate	; Glutamine--fructose-6-phosphate aminotransferase [isomerizing] [glmS].	; Glucosamine-fructose-6-phosphate aminotransferase, isomerising; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Sugar isomerase (SIS)				; Glutamine amidotransferase domain; SIS domain			; Glutamine amidotransferase type 2 domain profile.; SIS domain profile.			; SIS domain; N-terminal nucleophile aminohydrolases (Ntn hydrolases)	;  glutamine-fructose-6-phosphate transaminase (isomerizing)
V1047229		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor				; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1034213	; HP_PGM_like	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site	; Phosphoglycerate mutase-like	; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [gpmA].	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site				; Histidine phosphatase superfamily (branch 1)		; Phosphoglycerate mutase family phosphohistidine signature.			; Phosphoglycerate mutase family	; Phosphoglycerate mutase-like	;  phosphoglycerate mutase 1 family
V1884691		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus	; Immunoglobulin FC		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus	; consensus disorder prediction			; Bacterial surface layer protein						; Bacterial immunoglobulin/albumin-binding domains	
V1338881		; Ribosomal protein S21; Ribosomal protein S21, conserved site		; 30S ribosomal protein S21 [rpsU].	; Ribosomal protein S21; Ribosomal protein S21, conserved site			; Ribosomal protein S21 family signature	; Ribosomal protein S21	; RIBOSOMAL S21 RIBONUCLEOPROTEIN 30S S21P A SSU SUBUNIT SEQUENCING DIRECT	; Ribosomal protein S21 signature.					;  ribosomal protein bS21
V1032513	; Ribosomal_L10	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P		; 50S ribosomal protein L10 [rplJ].	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P				; Ribosomal protein L10	; BETA-DEFENSIN ANTIBIOTIC PRECURSOR ANTIMICROBIAL DEFENSIN BETA SIGNAL DEFENSIN BD-32 DEFB-32	; Ribosomal protein L10 signature.				; Ribosomal protein L10-like	
V1828790		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1212521		; Flavoprotein-like domain; Ribonucleotide reductase Class Ib, NrdI; Ribonucleotide reductase, class Ib, NrdI, bacterial		; Protein NrdI [nrdI].	; Flavoprotein-like domain; Ribonucleotide reductase Class Ib, NrdI; Ribonucleotide reductase, class Ib, NrdI, bacterial				; NrdI Flavodoxin like						; Flavoproteins	;  nrdI protein
V1880007		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus	; Immunoglobulin FC		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus	; consensus disorder prediction			; Bacterial surface layer protein						; Bacterial immunoglobulin/albumin-binding domains	
V1033129		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes; Enzyme I of the PEP		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain		; (Full) phosphoenolpyruvate-protein phosphotransferase	; Phosphoenolpyruvate-protein phosphotransferase signature	; PEP-utilising enzyme, N-terminal; PEP-utilising enzyme, TIM barrel domain; PEP-utilising enzyme, mobile domain		; PEP-utilizing enzymes phosphorylation site signature.; PEP-utilizing enzymes signature 2.				; Enzyme I of the PEP; Phosphoenolpyruvate/pyruvate domain; Phosphohistidine domain	;  phosphoenolpyruvate-protein phosphotransferase
V1884575	; S4	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal	; Ribosomal Protein S4 Delta 41; Chain A; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain	; 30S ribosomal protein S4 [rpsD].	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal				; Ribosomal protein S4/S9 N-terminal domain; S4 domain		; Ribosomal protein S4 signature.	; S4 RNA-binding domain profile.		; S4 RNA-binding domain; Ribosomal protein S4/S9 N-terminal domain	; Alpha-L RNA-binding motif	;  ribosomal protein uS4
V1338859		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1163652	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase M41, FtsH extracellular; Peptidase, FtsH	; P-loop containing nucleotide triphosphate hydrolases	; ATP-dependent zinc metalloprotease FtsH [ftsH].	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase M41, FtsH extracellular; Peptidase, FtsH	; consensus disorder prediction			; ATPase family associated with various cellular activities (AAA); FtsH Extracellular; Peptidase family M41		; AAA-protein family signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; FtsH protease domain-like	;  ATP-dependent metallopeptidase HflB
V1886313		; Peptidase M41			; Peptidase M41				; Peptidase family M41						; FtsH protease domain-like	
V1046995	; F1-ATPase_gamma	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site		; ATP synthase gamma chain [atpG].	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site			; ATP synthase gamma subunit signature	; ATP synthase		; ATP synthase gamma subunit signature.				; ATP synthase (F1-ATPase), gamma subunit; ATP synthase (F1-ATPase), gamma subunit	;  ATP synthase F1, gamma subunit
V1034296	; TPP_POX; TPP_PYR_POX	; DHS-like NAD/FAD-binding domain; Pyruvate oxidase; Thiamin diphosphate-binding fold; Thiamine pyrophosphate enzyme, C-terminal TPP-binding; Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain; Thiamine pyrophosphate enzyme, central domain	; TPP-binding domain		; DHS-like NAD/FAD-binding domain; Pyruvate oxidase; Thiamin diphosphate-binding fold; Thiamine pyrophosphate enzyme, C-terminal TPP-binding; Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain; Thiamine pyrophosphate enzyme, central domain	; consensus disorder prediction			; Thiamine pyrophosphate enzyme, C-terminal TPP binding domain; Thiamine pyrophosphate enzyme, N-terminal TPP binding domain; Thiamine pyrophosphate enzyme, central domain						; Thiamin diphosphate-binding fold (THDP-binding); DHS-like NAD/FAD-binding domain; Thiamin diphosphate-binding fold (THDP-binding)	;  pyruvate oxidase
V1828827		; Ribosomal protein S20			; Ribosomal protein S20	; consensus disorder prediction			; Ribosomal protein S20	; RIBOSOMAL S20 30S RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN S20P SUBUNIT CHLOROPLAST DIRECT					; Ribosomal protein S20	
V1338876		; FAD/NAD(P)-binding domain; FAD/NAD-linked reductase, dimerisation domain; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain			; FAD/NAD(P)-binding domain; FAD/NAD-linked reductase, dimerisation domain; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-I signature	; Pyridine nucleotide-disulphide oxidoreductase; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain						; FAD/NAD-linked reductases, dimerisation (C-terminal) domain; FAD/NAD(P)-binding domain	
