Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1033129		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes; Enzyme I of the PEP		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain		; (Full) phosphoenolpyruvate-protein phosphotransferase	; Phosphoenolpyruvate-protein phosphotransferase signature	; PEP-utilising enzyme, N-terminal; PEP-utilising enzyme, TIM barrel domain; PEP-utilising enzyme, mobile domain		; PEP-utilizing enzymes phosphorylation site signature.; PEP-utilizing enzymes signature 2.				; Enzyme I of the PEP; Phosphoenolpyruvate/pyruvate domain; Phosphohistidine domain	;  phosphoenolpyruvate-protein phosphotransferase
V1032342	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D; P-loop containing nucleotide triphosphate hydrolases	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of alpha and beta subunits of F1 ATP synthase; C-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, beta subunit
V1034213	; HP_PGM_like	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site	; Phosphoglycerate mutase-like	; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [gpmA].	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1; Phosphoglycerate mutase 1; Phosphoglycerate/bisphosphoglycerate mutase, active site				; Histidine phosphatase superfamily (branch 1)		; Phosphoglycerate mutase family phosphohistidine signature.			; Phosphoglycerate mutase family	; Phosphoglycerate mutase-like	;  phosphoglycerate mutase 1 family
V1032631			; Periplasmic binding protein-like II; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1032750	; RPS2	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1; Helix hairpin bin	; 30S ribosomal protein S2 [rpsB].	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain			; Ribosomal protein S2 signature	; Ribosomal protein S2		; Ribosomal protein S2 signature 1.; Ribosomal protein S2 signature 2.				; Ribosomal protein S2	;  ribosomal protein uS2
V1608729		; SLAP domain, Lactobacillus			; SLAP domain, Lactobacillus				; Bacterial surface layer protein							
V1033306		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; FKBP-like; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like	;  trigger factor
V1047208	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Elongation Factor G (Translational Gtpase)	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus; Elongation factor G, domain IV	; P-loop containing nucleoside triphosphate hydrolases; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; EF-G C-terminal domain-like; Translation proteins	;  translation elongation factor G;  small GTP-binding protein domain
V1806595	; PTS_IIA_fru	; PTS EIIA type-2 domain; Phosphotransferase/anion transporter	; Mannitol-specific EII; Chain A		; PTS EIIA type-2 domain; Phosphotransferase/anion transporter				; Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2			; PTS_EIIA type-2 domain profile.			; Phoshotransferase/anion transport protein	
V1032333	; S4	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain; Ribosomal Protein S4 Delta 41; Chain A	; 30S ribosomal protein S4 [rpsD].	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal				; Ribosomal protein S4/S9 N-terminal domain; S4 domain		; Ribosomal protein S4 signature.	; S4 RNA-binding domain profile.		; S4 RNA-binding domain; Ribosomal protein S4/S9 N-terminal domain	; Alpha-L RNA-binding motif	;  ribosomal protein uS4
V1046993		; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast		; ATP synthase subunit b [atpF].	; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast				; ATP synthase B/B' CF(0)							;  ATP synthase F0, B subunit
V1032751	; UBA_EF-Ts	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like	; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; DNA helicase RuvA subunit	; Elongation factor Ts [tsf].	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like				; Elongation factor TS		; Elongation factor Ts signature 1.; Elongation factor Ts signature 2.				; Elongation factor Ts (EF-Ts), dimerisation domain; Elongation factor Ts (EF-Ts), dimerisation domain; UBA-like; Elongation factor Ts (EF-Ts), dimerisation domain	;  translation elongation factor Ts
V1148992		; MerR-type HTH domain; Putative DNA-binding domain			; MerR-type HTH domain; Putative DNA-binding domain				; MerR family regulatory protein						; Putative DNA-binding domain	
V1032681	; HicDH_like	; L-lactate dehydrogenase; L-lactate dehydrogenase, active site; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; L-2-Hydroxyisocaproate Dehydrogenase	; L-lactate dehydrogenase [ldh].	; L-lactate dehydrogenase; L-lactate dehydrogenase, active site; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain		; (Full) L-lactate/malate dehydrogenase	; L-lactate dehydrogenase signature	; lactate/malate dehydrogenase, NAD binding domain; lactate/malate dehydrogenase, alpha/beta C-terminal domain		; L-lactate dehydrogenase active site.				; NAD(P)-binding Rossmann-fold domains; LDH C-terminal domain-like	;  L-lactate dehydrogenase
V1204587		; DNA repair protein XRCC4, C-terminal; DivIVA domain; DivIVA family; F-type ATP synthase subunit B-like, membrane domain	; F1F0 ATP synthase subunit B		; DNA repair protein XRCC4, C-terminal; DivIVA domain; DivIVA family; F-type ATP synthase subunit B-like, membrane domain	; consensus disorder prediction			; DivIVA protein						; Myosin rod fragments	;  DivIVA domain
V1047264	; DPS	; DNA-binding protein Dps; DNA-binding protein Dps, conserved site; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain			; DNA-binding protein Dps; DNA-binding protein Dps, conserved site; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain		; (Full/Desc.) ferritin-like protein, Dps type	; Helicobacter neutrophil-activating protein A family signature	; Ferritin-like domain		; Dps protein family signature 1.				; Ferritin-like	
V1884576		; AAA+ ATPase domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain					; ATPases associated with a variety of cellular activities	; N-terminal domain of alpha and beta subunits of F1 ATP synthase; P-loop containing nucleoside triphosphate hydrolases	
V1032715	; GluRS_core	; Aminoacyl-tRNA synthetase, class I, anticodon-binding; Aminoacyl-tRNA synthetase, class I, anticodon-binding domain, subdomain 2; Aminoacyl-tRNA synthetase, class I, conserved site; Glutamate-tRNA ligase, bacterial/mitochondrial; Glutamyl-tRNA synthetase; Glutamyl/glutaminyl-tRNA synthetase; Glutamyl/glutaminyl-tRNA synthetase, class Ib, alpha-bundle domain; Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain; Rossmann-like alpha/beta/alpha sandwich fold	; Glutamyl-tRNA Synthetase; Domain 3; HUPs; HUPs; Glutamyl-trna Synthetase; Domain 2	; Glutamate--tRNA ligase [gltX].	; Aminoacyl-tRNA synthetase, class I, anticodon-binding; Aminoacyl-tRNA synthetase, class I, anticodon-binding domain, subdomain 2; Aminoacyl-tRNA synthetase, class I, conserved site; Glutamate-tRNA ligase, bacterial/mitochondrial; Glutamyl-tRNA synthetase; Glutamyl/glutaminyl-tRNA synthetase; Glutamyl/glutaminyl-tRNA synthetase, class Ib, alpha-bundle domain; Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain; Rossmann-like alpha/beta/alpha sandwich fold			; Glutamyl-tRNA synthetase signature	; tRNA synthetases class I (E and Q), catalytic domain		; Aminoacyl-transfer RNA synthetases class-I signature.				; Nucleotidylyl transferase; An anticodon-binding domain of class I aminoacyl-tRNA synthetases	;  glutamate--tRNA ligase
V1204335		; FMN-binding split barrel; Pyridoxamine 5'-phosphate oxidase-like, FMN-binding domain	; Electron Transport		; FMN-binding split barrel; Pyridoxamine 5'-phosphate oxidase-like, FMN-binding domain				; Pyridoxamine 5'-phosphate oxidase						; FMN-binding split barrel	
V1032829	; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain			; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1552800	; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1883385		; Ferritin-like superfamily; Ribonucleotide reductase small subunit family; Ribonucleotide reductase-related	; Ribonucleotide Reductase		; Ferritin-like superfamily; Ribonucleotide reductase small subunit family; Ribonucleotide reductase-related				; Ribonucleotide reductase, small chain						; Ferritin-like	
V1046995	; F1-ATPase_gamma	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site		; ATP synthase gamma chain [atpG].	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site			; ATP synthase gamma subunit signature	; ATP synthase		; ATP synthase gamma subunit signature.				; ATP synthase (F1-ATPase), gamma subunit; ATP synthase (F1-ATPase), gamma subunit	;  ATP synthase F1, gamma subunit
V1338876		; FAD/NAD(P)-binding domain; FAD/NAD-linked reductase, dimerisation domain; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain			; FAD/NAD(P)-binding domain; FAD/NAD-linked reductase, dimerisation domain; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-I signature	; Pyridine nucleotide-disulphide oxidoreductase; Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain						; FAD/NAD-linked reductases, dimerisation (C-terminal) domain; FAD/NAD(P)-binding domain	
