Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1306539	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site				; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1000003		; Ribosomal protein L17		; 50S ribosomal protein L17 [rplQ].	; Ribosomal protein L17				; Ribosomal protein L17		; Ribosomal protein L17 signature.				; Prokaryotic ribosomal protein L17	;  ribosomal protein bL17
V1886336	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.; PTS HPR domain serine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1000627	; HDc	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal	; Hypothetical protein af1432	; Ribonuclease Y [rny].	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal				; Domain of unknown function (DUF3552); HD domain; KH domain			; Type-1 KH domain profile.		; K homology RNA-binding domain; Metal dependent phosphohydrolases with conserved 'HD' motif.	; Eukaryotic type KH-domain (KH-domain type I); HD-domain/PDEase-like	;  HDIG domain;  ribonuclease Y
V1339711		; Peptidyl-prolyl cis-trans isomerase, PpiC-type			; Peptidyl-prolyl cis-trans isomerase, PpiC-type				; PPIC-type PPIASE domain			; PpiC-type peptidyl-prolyl cis-trans isomerase family profile.			; FKBP-like	
V1000549		; Galactose mutarotase-like domain; Glycoside hydrolase family 65, C-terminal; Glycoside hydrolase, family 65, N-terminal; Glycoside hydrolase, family 65, central catalytic; Maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase; Six-hairpin glycosidase; Six-hairpin glycosidase-like	; Maltose phosphorylase; Galactose mutarotase-like. Domain 1		; Galactose mutarotase-like domain; Glycoside hydrolase family 65, C-terminal; Glycoside hydrolase, family 65, N-terminal; Glycoside hydrolase, family 65, central catalytic; Maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase; Six-hairpin glycosidase; Six-hairpin glycosidase-like		; (Full) maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase		; Glycosyl hydrolase family 65 central catalytic domain; Glycosyl hydrolase family 65, C-terminal domain; Glycosyl hydrolase family 65, N-terminal domain						; Galactose mutarotase-like; Six-hairpin glycosidases	
V1033869	; EF_Tu	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  small GTP-binding protein domain
V1541158		; Capsid/spike protein, ssDNA virus; Major spike protein G; Viral coat protein subunit			; Capsid/spike protein, ssDNA virus; Major spike protein G; Viral coat protein subunit		; (Full) major spike protein G		; Major spike protein (G protein)	; MAJOR G SPIKE CAPSID STRUCTURAL GPG 3D-STRUCTURE DIRECT SEQUENCING S13					; ssDNA viruses	
V1164548	; RNAP_beta'_C; RNAP_beta'_N	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit		; DNA-directed RNA polymerase subunit beta' [rpoC].	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit				; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 2; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5					; RNA polymerase I subunit A N-terminus	; beta and beta-prime subunits of DNA dependent RNA-polymerase	;  DNA-directed RNA polymerase, beta' subunit
V1491685	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase-like; Enolase superfamily	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site			; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, C-terminal TIM barrel domain ; Enolase, N-terminal domain 	; Enolase C-terminal domain-like; Enolase N-terminal domain-like	;  phosphopyruvate hydratase
V1423318		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; Albumin-binding domain; Albumin-binding domain		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Bacterial surface layer protein; YSIRK type signal peptide						; Immunoglobulin-binding domains; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains	;  gram-positive signal peptide, YSIRK family
V1392006		; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L19 [rplS].	; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; (Full) ribosomal protein L19	; Ribosomal protein L19 signature	; Ribosomal protein L19		; Ribosomal protein L19 signature.				; Translation proteins SH3-like domain	;  ribosomal protein bL19
V1887021		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like; FKBP-like	;  trigger factor
V1880077	; AsnRS_cyto_like_N; AsxRS_core	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Asparagine-tRNA ligase; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	; Nucleic acid-binding proteins; Bira Bifunctional Protein; Domain 2	; Asparagine--tRNA ligase [asnS].	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Asparagine-tRNA ligase; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type			; Aspartyl-tRNA synthetase signature	; OB-fold nucleic acid binding domain; tRNA synthetases class II (D, K and N)			; Aminoacyl-transfer RNA synthetases class-II family profile.			; Nucleic acid-binding proteins; Class II aaRS and biotin synthetases	;  asparagine--tRNA ligase
V1000640	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1000630	; HELICc	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Pre-protein croslinking domain of SecA; Helical scaffold and wing domains of SecA; P-loop containing nucleotide triphosphate hydrolases	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain			; SecA protein signature	; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA preprotein cross-linking domain; SecA DEAD-like domain	; Helical scaffold and wing domains of SecA; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  preprotein translocase, SecA subunit
V1078022	; RPS2	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1; Helix hairpin bin	; 30S ribosomal protein S2 [rpsB].	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain			; Ribosomal protein S2 signature	; Ribosomal protein S2		; Ribosomal protein S2 signature 2.				; Ribosomal protein S2	;  ribosomal protein uS2
V1000106	; FTHFS	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase	; Domain 2; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Formyltetrahydrofolate synthetase	; Formate--tetrahydrofolate ligase [fhs].	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase				; Formate--tetrahydrofolate ligase		; Formate--tetrahydrofolate ligase signature 1.				; P-loop containing nucleoside triphosphate hydrolases	
V1612021		; Cell division protein SepF; Cell division protein SepF/SepF-related		; Cell division protein SepF [sepF].	; Cell division protein SepF; Cell division protein SepF/SepF-related	; consensus disorder prediction			; Protein of unknown function (DUF552)							
V1000845	; SIS_PGI_1; SIS_PGI_2	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1	; Glucose-6-phosphate isomerase [pgi].	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site			; Glucose-6-phosphate isomerase signature	; Phosphoglucose isomerase		; Phosphoglucose isomerase signature 1.; Phosphoglucose isomerase signature 2.	; Glucose-6-phosphate isomerase family profile.			; SIS domain	
V1000570	; MreB_like	; Cell shape determining protein MreB	; Actin; Chain A		; Cell shape determining protein MreB			; Bacterial cell shape determinant MreB/Mbl protein signature	; MreB/Mbl protein						; Actin-like ATPase domain; Actin-like ATPase domain	;  cell shape determining protein, MreB/Mrl family
V1043485	; KOW_RPL26	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L24 [rplX].	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain				; KOW motif; Ribosomal proteins 50S L24/mitochondrial 39S L24		; Ribosomal protein L24 signature.			; KOW (Kyprides, Ouzounis, Woese) motif.	; Translation proteins SH3-like domain	;  ribosomal protein uL24
V1851961	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 1; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase; UVR domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 1; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase; UVR domain	; consensus disorder prediction		; ATP-dependent Clp protease ATP-binding subunit signature	; AAA domain (Cdc48 subfamily); ATPase family associated with various cellular activities (AAA); C-terminal, D2-small domain, of ClpB protein; UvrB/uvrC motif		; Chaperonins clpA/B signature 1.; Chaperonins clpA/B signature 2.	; UVR domain profile.		; C-terminal, D2-small domain, of ClpB protein; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1000821	; GH25_Cpl1-like	; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site				; Glycosyl hydrolases family 25		; Glycosyl hydrolases family 25 active sites signature.			; Glycosyl hydrolases family 25; Glycosyl hydrolases family 25	; (Trans)glycosidases	
V1519450		; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II	; Aldolase class I		; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II				; Fructose-bisphosphate aldolase class-II						; Aldolase	
V1000638		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain				; Putative sugar-binding domain						; Winged helix DNA-binding domain; NagB/RpiA/CoA transferase-like	
V1852133		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site	; Translation initiation factor IF3; Translation Initiation Factor If3		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site				; Translation initiation factor IF-3, C-terminal domain; Translation initiation factor IF-3, N-terminal domain		; Initiation factor 3 signature.				; Translation initiation factor IF3, N-terminal domain; Translation initiation factor IF3, C-terminal domain	;  translation initiation factor IF-3
