Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1887021		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like; FKBP-like	;  trigger factor
V1306539	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site				; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1000527	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases; Translation factors	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G, domain IV; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; Translation proteins; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1886336	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.; PTS HPR domain serine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1481338		; Flavoprotein-like domain; NADPH-dependent FMN reductase-like			; Flavoprotein-like domain; NADPH-dependent FMN reductase-like				; NADPH-dependent FMN reductase						; Flavoproteins	
V1552772	; Pyruvate_Kinase	; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain	; PK beta-barrel domain-like; Phosphoenolpyruvate-binding domains; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; PEP-utilising enzyme, mobile domain; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain						; PK beta-barrel domain-like; PK C-terminal domain-like; Phosphoenolpyruvate/pyruvate domain; Phosphoenolpyruvate/pyruvate domain	;  pyruvate kinase
V1573648		; Ribosomal protein L32p; Zinc-binding ribosomal protein		; 50S ribosomal protein L32 [rpmF].	; Ribosomal protein L32p; Zinc-binding ribosomal protein				; Ribosomal L32p protein family						; Zn-binding ribosomal proteins	;  ribosomal protein bL32
V1043485	; KOW_RPL26	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L24 [rplX].	; KOW; Ribosomal protein L2 domain 2; Ribosomal protein L24; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain				; KOW motif; Ribosomal proteins 50S L24/mitochondrial 39S L24		; Ribosomal protein L24 signature.			; KOW (Kyprides, Ouzounis, Woese) motif.	; Translation proteins SH3-like domain	;  ribosomal protein uL24
V1034595		; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain				; NlpC/P60 family						; Cysteine proteinases	
V1000570	; MreB_like	; Cell shape determining protein MreB	; Actin; Chain A		; Cell shape determining protein MreB			; Bacterial cell shape determinant MreB/Mbl protein signature	; MreB/Mbl protein						; Actin-like ATPase domain; Actin-like ATPase domain	;  cell shape determining protein, MreB/Mrl family
V1000040	; RNR_III	; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic			; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic				; ATP cone domain; Anaerobic ribonucleoside-triphosphate reductase		; Glycine radical domain signature.	; ATP-cone domain profile.; Glycine radical domain profile.			; PFL-like glycyl radical enzymes	;  anaerobic ribonucleoside-triphosphate reductase
V1886416		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; PEP-utilising enzyme, mobile domain; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain						; Phosphohistidine domain; Phosphoenolpyruvate/pyruvate domain; PK C-terminal domain-like	
V1000944	; Ribosomal_L1	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; 50S ribosomal protein L1 [rplA].	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; (Full) ribosomal protein, L1p/L1a/L10e/organellar L1 types		; Ribosomal protein L1p/L10e family		; Ribosomal protein L1 signature.				; Ribosomal protein L1	;  ribosomal protein uL1
V1432502	; S1_EF-P_repeat_1; S1_EF-P_repeat_2	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; Elongation factor P [efp].	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain		; (Full) translation elongation factor P		; Elongation factor P (EF-P) KOW-like domain; Elongation factor P (EF-P) OB domain; Elongation factor P, C-terminal		; Elongation factor P signature.			; Elongation factor P, C-terminal; Elongation factor P (EF-P) OB domain 	; Nucleic acid-binding proteins; Translation proteins SH3-like domain; Nucleic acid-binding proteins	;  translation elongation factor P
V1000106	; FTHFS	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase	; Domain 2; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Formyltetrahydrofolate synthetase	; Formate--tetrahydrofolate ligase [fhs].	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase				; Formate--tetrahydrofolate ligase		; Formate--tetrahydrofolate ligase signature 1.				; P-loop containing nucleoside triphosphate hydrolases	
V1000886		; Solute-binding family 1, conserved site	; Periplasmic binding protein-like II		; Solute-binding family 1, conserved site				; Bacterial extracellular solute-binding protein		; Bacterial extracellular solute-binding proteins, family 1 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1290863		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1000075		; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup		; Ribonuclease P protein component [rnpA].	; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; Ribonuclease P	; P RIBONUCLEASE COMPONENT HYDROLASE RNASE C5 RNASEP RNA-BINDING PROCESSING ENDONUCLEASE					; Ribosomal protein S5 domain 2-like	;  ribonuclease P protein component
V1163593		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; Albumin-binding domain		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Bacterial surface layer protein; YSIRK type signal peptide						; Tropomyosin; Bacterial immunoglobulin/albumin-binding domains	;  gram-positive signal peptide, YSIRK family
V1000630	; HELICc	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Pre-protein croslinking domain of SecA; Helical scaffold and wing domains of SecA; P-loop containing nucleotide triphosphate hydrolases	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain			; SecA protein signature	; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA preprotein cross-linking domain; SecA DEAD-like domain	; Helical scaffold and wing domains of SecA; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  preprotein translocase, SecA subunit
V1093074			; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein						; Periplasmic binding protein-like II	
V1000640	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1852050		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; Albumin-binding domain; Albumin-binding domain		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide				; Bacterial surface layer protein; YSIRK type signal peptide						; Bacterial immunoglobulin/albumin-binding domains; Tropomyosin; Bacterial immunoglobulin/albumin-binding domains	;  gram-positive signal peptide, YSIRK family
V1836804	; LysRS_N; LysRS_core	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Lysine-tRNA ligase, class II; Lysyl-tRNA synthetase, class II, C-terminal; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	; Nucleic acid-binding proteins; Bira Bifunctional Protein; Domain 2	; Lysine--tRNA ligase [lysS].	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Lysine-tRNA ligase, class II; Lysyl-tRNA synthetase, class II, C-terminal; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type			; Lysyl-tRNA synthetase signature	; OB-fold nucleic acid binding domain; tRNA synthetases class II (D, K and N)			; Aminoacyl-transfer RNA synthetases class-II family profile.			; Nucleic acid-binding proteins; Class II aaRS and biotin synthetases	;  lysine--tRNA ligase
V1135971		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; Albumin-binding domain		; Immunoglobulin/albumin-binding domain; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide				; Bacterial surface layer protein; YSIRK type signal peptide						; Tropomyosin; Bacterial immunoglobulin/albumin-binding domains	;  gram-positive signal peptide, YSIRK family
V1034832		; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain	; Metallo-beta-lactamase	; Ribonuclease J [rnj].	; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain				; Metallo-beta-lactamase superfamily; Zn-dependent metallo-hydrolase RNA specificity domain					; Metallo-beta-lactamase superfamily	; Metallo-hydrolase/oxidoreductase	;  beta-CASP ribonuclease, RNase J family
V1340884		; ECF transporter S component, folate family			; ECF transporter S component, folate family											;  ECF transporter S component, folate family
V1576144		; Protein translocase subunit SecY; SecY conserved site; SecY subunit domain; SecY/SEC61-alpha family	; Preprotein translocase SecY subunit domain	; Protein translocase subunit SecY [secY].	; Protein translocase subunit SecY; SecY conserved site; SecY subunit domain; SecY/SEC61-alpha family		; (Full/Desc.) preprotein translocase Sec, SecY/Sec61-alpha subunit	; Preprotein translocase SecY subunit signature	; SecY translocase		; Protein secY signature 1.; Protein secY signature 2.				; Preprotein translocase SecY subunit	;  preprotein translocase, SecY subunit
