Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1886336	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.; PTS HPR domain serine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1000305	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase superfamily; Enolase-like	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site		; (Full) enolase	; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, C-terminal TIM barrel domain ; Enolase, N-terminal domain 	; Enolase N-terminal domain-like; Enolase C-terminal domain-like	;  phosphopyruvate hydratase
V1306539	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site				; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1481338		; Flavoprotein-like domain; NADPH-dependent FMN reductase-like			; Flavoprotein-like domain; NADPH-dependent FMN reductase-like				; NADPH-dependent FMN reductase						; Flavoproteins	
V1000886		; Solute-binding family 1, conserved site	; Periplasmic binding protein-like II		; Solute-binding family 1, conserved site				; Bacterial extracellular solute-binding protein		; Bacterial extracellular solute-binding proteins, family 1 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1577228	; HSPA9-Ssq1-like_NBD	; Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, C-terminal domain; Heat shock protein 70kD, peptide-binding domain	; Actin; Chain A; Substrate Binding Domain Of DNAk; Chain A	; Chaperone protein DnaK [dnaK].	; Chaperone DnaK; Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, C-terminal domain; Heat shock protein 70kD, peptide-binding domain			; 70kDa heat shock protein signature	; Hsp70 protein		; Heat shock hsp70 proteins family signature 1.; Heat shock hsp70 proteins family signature 2.; Heat shock hsp70 proteins family signature 3.				; Heat shock protein 70kD (HSP70), peptide-binding domain; Actin-like ATPase domain; Actin-like ATPase domain; Heat shock protein 70kD (HSP70), C-terminal subdomain	;  chaperone protein DnaK
V1000527	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases; Translation factors	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G, domain IV; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; Translation proteins; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1836823		; Protein of unknown function DUF956			; Protein of unknown function DUF956		; (Full) glucose/mannose PTS protein ManO		; Domain of unknown function (DUF956)							
V1000627	; HDc	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal	; Hypothetical protein af1432	; Ribonuclease Y [rny].	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal				; Domain of unknown function (DUF3552); HD domain; KH domain			; Type-1 KH domain profile.		; K homology RNA-binding domain; Metal dependent phosphohydrolases with conserved 'HD' motif.	; Eukaryotic type KH-domain (KH-domain type I); HD-domain/PDEase-like	;  HDIG domain;  ribonuclease Y
V1553523		; Foldase protein PrsA; Peptidyl-prolyl cis-trans isomerase, PpiC-type; Trigger factor/SurA domain		; Foldase protein PrsA [prsA].	; Foldase protein PrsA; Peptidyl-prolyl cis-trans isomerase, PpiC-type; Trigger factor/SurA domain				; PPIC-type PPIASE domain			; PpiC-type peptidyl-prolyl cis-trans isomerase family profile.			; Triger factor/SurA peptide-binding domain-like; FKBP-like	
V1573648		; Ribosomal protein L32p; Zinc-binding ribosomal protein		; 50S ribosomal protein L32 [rpmF].	; Ribosomal protein L32p; Zinc-binding ribosomal protein				; Ribosomal L32p protein family						; Zn-binding ribosomal proteins	;  ribosomal protein bL32
V1000545	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like; MalF N-terminal region-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1552772	; Pyruvate_Kinase	; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain	; PK beta-barrel domain-like; Phosphoenolpyruvate-binding domains; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; PEP-utilising enzyme, mobile domain; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain						; PK beta-barrel domain-like; PK C-terminal domain-like; Phosphoenolpyruvate/pyruvate domain; Phosphoenolpyruvate/pyruvate domain	;  pyruvate kinase
V1552804	; GroEL	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GroEL; GROEL		; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; 60kDa chaperonin signature	; TCP-1/cpn60 chaperonin family		; Chaperonins cpn60 signature.				; GroEL apical domain-like; GroEL equatorial domain-like	;  chaperonin GroL
V1392006		; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L19 [rplS].	; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; (Full) ribosomal protein L19	; Ribosomal protein L19 signature	; Ribosomal protein L19		; Ribosomal protein L19 signature.				; Translation proteins SH3-like domain	;  ribosomal protein bL19
V1000944	; Ribosomal_L1	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; 50S ribosomal protein L1 [rplA].	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1, conserved site; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; (Full) ribosomal protein, L1p/L1a/L10e/organellar L1 types		; Ribosomal protein L1p/L10e family		; Ribosomal protein L1 signature.				; Ribosomal protein L1	;  ribosomal protein uL1
V1889488		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; NAD(P)-binding domain				; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain					; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	; NAD(P)-binding Rossmann-fold domains	
V1000630	; HELICc	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Pre-protein croslinking domain of SecA; Helical scaffold and wing domains of SecA; P-loop containing nucleotide triphosphate hydrolases	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain			; SecA protein signature	; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA preprotein cross-linking domain; SecA DEAD-like domain	; Helical scaffold and wing domains of SecA; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  preprotein translocase, SecA subunit
V1886416		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; PEP-utilising enzyme, mobile domain; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain						; Phosphohistidine domain; Phosphoenolpyruvate/pyruvate domain; PK C-terminal domain-like	
V1034595		; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Endopeptidase, NLPC/P60 domain				; NlpC/P60 family						; Cysteine proteinases	
V1290863		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1000638		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Sugar-binding domain, putative; Winged helix-turn-helix DNA-binding domain				; Putative sugar-binding domain						; Winged helix DNA-binding domain; NagB/RpiA/CoA transferase-like	
V1000640	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1195882	; TBP_aldolase_IIB	; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II	; Aldolase class I		; Aldolase-type TIM barrel; Fructose-bisphosphate aldolase, class-II		; (Full) fructose-bisphosphate aldolase II		; Fructose-bisphosphate aldolase class-II						; Aldolase	;  ketose-bisphosphate aldolase
V1000821	; GH25_Cpl1-like	; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup; Glycoside hydrolase, family 25, active site				; Glycosyl hydrolases family 25		; Glycosyl hydrolases family 25 active sites signature.			; Glycosyl hydrolases family 25; Glycosyl hydrolases family 25	; (Trans)glycosidases	
V1000845	; SIS_PGI_1; SIS_PGI_2	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site	; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1	; Glucose-6-phosphate isomerase [pgi].	; Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, conserved site			; Glucose-6-phosphate isomerase signature	; Phosphoglucose isomerase		; Phosphoglucose isomerase signature 1.; Phosphoglucose isomerase signature 2.	; Glucose-6-phosphate isomerase family profile.			; SIS domain	
V1000143	; UBA_EF-Ts	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like	; DNA helicase RuvA subunit; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B	; Elongation factor Ts [tsf].	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like				; Elongation factor TS		; Elongation factor Ts signature 1.; Elongation factor Ts signature 2.				; Elongation factor Ts (EF-Ts), dimerisation domain; Elongation factor Ts (EF-Ts), dimerisation domain; UBA-like	;  translation elongation factor Ts
V1000106	; FTHFS	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase	; Domain 2; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Formyltetrahydrofolate synthetase	; Formate--tetrahydrofolate ligase [fhs].	; Formate-tetrahydrofolate ligase, FTHFS; Formate-tetrahydrofolate ligase, FTHFS, conserved site; P-loop containing nucleoside triphosphate hydrolase				; Formate--tetrahydrofolate ligase		; Formate--tetrahydrofolate ligase signature 1.				; P-loop containing nucleoside triphosphate hydrolases	
V1340884		; ECF transporter S component, folate family			; ECF transporter S component, folate family											;  ECF transporter S component, folate family
