Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1000004	; RNAP_alpha_NTD	; DNA-directed RNA polymerase, RBP11-like dimerisation domain; DNA-directed RNA polymerase, RpoA/D/Rpb3-type; DNA-directed RNA polymerase, alpha subunit; DNA-directed RNA polymerase, insert domain; RNA polymerase, alpha subunit, C-terminal	; 5' to 3' exonuclease; RNA Polymerase Alpha Subunit; Chain A	; DNA-directed RNA polymerase subunit alpha [rpoA].	; DNA-directed RNA polymerase, RBP11-like dimerisation domain; DNA-directed RNA polymerase, RpoA/D/Rpb3-type; DNA-directed RNA polymerase, alpha subunit; DNA-directed RNA polymerase, insert domain; RNA polymerase, alpha subunit, C-terminal				; Bacterial RNA polymerase, alpha chain C terminal domain; RNA polymerase Rpb3/Rpb11 dimerisation domain; RNA polymerase Rpb3/RpoA insert domain	; RNA POLYMERASE ALPHA DNA-DIRECTED SUBUNIT CHAIN NUCLEOTIDYLTRANSFERASE TRANSFERASE TRANSCRIPTION TRANSCRIPTASE				; RNA polymerases D	; C-terminal domain of RNA polymerase alpha subunit; Insert subdomain of RNA polymerase alpha subunit; RBP11-like subunits of RNA polymerase; RBP11-like subunits of RNA polymerase	;  DNA-directed RNA polymerase, alpha subunit
V1340131		; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; Transcriptional regulator TACO1-like, domain 3; YebC-like		; Probable transcriptional regulatory protein YebC [yebC].	; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; Transcriptional regulator TACO1-like, domain 3; YebC-like	; consensus disorder prediction			; Transcriptional regulator						; YebC-like	;  DNA-binding regulatory protein, YebC/PmpR family
V1301210		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family		; Transposases, Mutator family, signature.					
V1912442	; Bacterial_PFK	; ATP-dependent 6-phosphofructokinase; ATP-dependent 6-phosphofructokinase, prokaryotic; ATP-dependent 6-phosphofructokinase, prokaryotic-type; Phosphofructokinase domain; Phosphofructokinase, conserved site		; ATP-dependent 6-phosphofructokinase [pfkA].	; ATP-dependent 6-phosphofructokinase; ATP-dependent 6-phosphofructokinase, prokaryotic; ATP-dependent 6-phosphofructokinase, prokaryotic-type; Phosphofructokinase domain; Phosphofructokinase, conserved site		; (Full/Desc.) ATP-dependent phosphofructokinase, prokaryotic type	; ATP-dependent phosphofructokinase family signature	; Phosphofructokinase		; Phosphofructokinase signature.				; Phosphofructokinase	;  6-phosphofructokinase
V1500383	; GroEL	; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GroEL; GROEL		; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; 60kDa chaperonin signature	; TCP-1/cpn60 chaperonin family		; Chaperonins cpn60 signature.				; GroEL equatorial domain-like; GroEL apical domain-like; GroEL equatorial domain-like	;  chaperonin GroL
V1599277	; Era	; Era-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein Era; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain	; P-loop containing nucleotide triphosphate hydrolases	; GTPase Era [era].	; Era-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein Era; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain				; 50S ribosome-binding GTPase; KH domain			; Era-type guanine nucleotide-binding (G) domain profile.; Type-2 KH domain profile.			; Prokaryotic type KH domain (KH-domain type II); P-loop containing nucleoside triphosphate hydrolases	;  GTP-binding protein Era;  small GTP-binding protein domain
V1000627	; HDc	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal	; Hypothetical protein af1432	; Ribonuclease Y [rny].	; HD domain; HD/PDEase domain; HDIG domain; K Homology domain; K Homology domain, type 1; Ribonuclease Y; Ribonuclease Y, N-terminal				; Domain of unknown function (DUF3552); HD domain; KH domain			; Type-1 KH domain profile.		; K homology RNA-binding domain; Metal dependent phosphohydrolases with conserved 'HD' motif.	; Eukaryotic type KH-domain (KH-domain type I); HD-domain/PDEase-like	;  HDIG domain;  ribonuclease Y
V1000546			; Periplasmic binding protein-like II; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1203576	; Bacterial_PFK	; ATP-dependent 6-phosphofructokinase; ATP-dependent 6-phosphofructokinase, prokaryotic; ATP-dependent 6-phosphofructokinase, prokaryotic-type; Phosphofructokinase domain; Phosphofructokinase, conserved site		; ATP-dependent 6-phosphofructokinase [pfkA].	; ATP-dependent 6-phosphofructokinase; ATP-dependent 6-phosphofructokinase, prokaryotic; ATP-dependent 6-phosphofructokinase, prokaryotic-type; Phosphofructokinase domain; Phosphofructokinase, conserved site		; (Full/Desc.) ATP-dependent phosphofructokinase, prokaryotic type	; ATP-dependent phosphofructokinase family signature	; Phosphofructokinase		; Phosphofructokinase signature.				; Phosphofructokinase	;  6-phosphofructokinase
V1607555		; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide			; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Bacterial surface layer protein; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1136202	; NAT_SF	; Acyl-CoA N-acyltransferase; GNAT domain; Ribosomal-protein-alanine acetyltransferase			; Acyl-CoA N-acyltransferase; GNAT domain; Ribosomal-protein-alanine acetyltransferase				; Acetyltransferase (GNAT) family			; Gcn5-related N-acetyltransferase (GNAT) domain profile.			; Acyl-CoA N-acyltransferases (Nat)	;  ribosomal-protein-alanine acetyltransferase
V1392216		; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GROEL; GroEL		; Chaperonin Cpn60; Chaperonin Cpn60, conserved site; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; 60kDa chaperonin signature	; TCP-1/cpn60 chaperonin family		; Chaperonins cpn60 signature.				; GroEL apical domain-like; GroEL equatorial domain-like	
V1000640	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1000475		; Protein of unknown function DUF1827	; Streptococcus thermophilus LMG 18311 protein like		; Protein of unknown function DUF1827				; Domain of unknown function (DUF1827)							
V1481385						; consensus disorder prediction										
V1000527	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases; Translation factors	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G, domain IV; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; Translation proteins; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1211229	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D; P-loop containing nucleotide triphosphate hydrolases	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; N-terminal domain of alpha and beta subunits of F1 ATP synthase; C-terminal domain of alpha and beta subunits of F1 ATP synthase; P-loop containing nucleoside triphosphate hydrolases	;  ATP synthase F1, beta subunit
V1448519		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde-3-phosphate dehydrogenase, type I; Glyceraldehyde/Erythrose phosphate dehydrogenase family; NAD(P)-binding domain	; Dihydrodipicolinate Reductase; domain 2; NAD(P)-binding Rossmann-like Domain		; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde-3-phosphate dehydrogenase, type I; Glyceraldehyde/Erythrose phosphate dehydrogenase family; NAD(P)-binding domain		; (Full) glyceraldehyde-3-phosphate dehydrogenase	; Glyceraldehyde-3-phosphate dehydrogenase signature	; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain					; Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain; NAD(P)-binding Rossmann-fold domains	;  glyceraldehyde-3-phosphate dehydrogenase, type I
V1213511		; Gcp-like domain; tRNA threonylcarbamoyl adenosine modification protein YeaZ			; Gcp-like domain; tRNA threonylcarbamoyl adenosine modification protein YeaZ				; Glycoprotease family						; Actin-like ATPase domain; Actin-like ATPase domain	;  tRNA threonylcarbamoyl adenosine modification protein YeaZ
V1136163	; Ribosomal_L10	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P		; 50S ribosomal protein L10 [rplJ].	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P				; Ribosomal protein L10	; BETA-DEFENSIN ANTIBIOTIC PRECURSOR ANTIMICROBIAL DEFENSIN BETA SIGNAL DEFENSIN BD-32 DEFB-32	; Ribosomal protein L10 signature.				; Ribosomal protein L10-like	
V1481435		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphohistidine domains of PEP-utilising enzymes; Enzyme I of the PEP; Phosphoenolpyruvate-binding domains		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain		; (Full) phosphoenolpyruvate-protein phosphotransferase	; Phosphoenolpyruvate-protein phosphotransferase signature	; PEP-utilising enzyme, N-terminal; PEP-utilising enzyme, TIM barrel domain; PEP-utilising enzyme, mobile domain		; PEP-utilizing enzymes phosphorylation site signature.; PEP-utilizing enzymes signature 2.				; Phosphoenolpyruvate/pyruvate domain; Phosphohistidine domain; Enzyme I of the PEP	;  phosphoenolpyruvate-protein phosphotransferase
V1000545	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like; MalF N-terminal region-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1000305	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase superfamily; Enolase-like	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site		; (Full) enolase	; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, C-terminal TIM barrel domain ; Enolase, N-terminal domain 	; Enolase N-terminal domain-like; Enolase C-terminal domain-like	;  phosphopyruvate hydratase
V1000943	; Ribosomal_L11	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12	; Ribosomal protein L11	; 50S ribosomal protein L11 [rplK].	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12				; Ribosomal protein L11, N-terminal domain; Ribosomal protein L11, RNA binding domain	; RIBOSOMAL RIBONUCLEOPROTEIN L11 RRNA-BINDING RNA-BINDING METHYLATION 50S L11 BACTERIAL CHLOROPLAST	; Ribosomal protein L11 signature.			; Ribosomal protein L11/L12	; Ribosomal protein L11, C-terminal domain; Ribosomal L11/L12e N-terminal domain	;  ribosomal protein uL11
V1136121	; bS6	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6		; 30S ribosomal protein S6 [rpsF].	; Ribosomal protein S6; Ribosomal protein S6, plastid/chloroplast; Translation elongation factor EF1B/ribosomal protein S6				; Ribosomal protein S6						; Ribosomal protein S6	;  ribosomal protein bS6
